6346 50
A0143379 -0.227971 0.149349 0.529757 -0.149277 -0.241797 0.03546 -0.427798 -0.112305 -0.320438 0.238364 -0.123289 0.250315 -0.570434 0.586397 0.0370328 0.210331 -0.106645 0.498805 0.0531307 -0.311164 0.393774 -0.894437 -0.202785 -0.00210313 0.754411 -0.0351912 0.000162529 -0.23248 -0.22384 -0.570877 0.40163 0.253678 0.0149539 -0.228119 0.376005 -0.503366 -0.211515 0.244174 -0.0944726 -0.376895 -0.16278 0.0114943 -0.170672 0.582439 -0.710054 -0.630479 0.266451 0.171563 0.165449 0.0882159
A27197824 -0.48357 0.232352 0.0128756 -0.332269 0.138705 -0.177554 -0.0730486 -0.829511 -0.326156 0.309645 0.348099 0.0353197 -0.706332 0.157515 0.306137 -0.148972 -0.368366 -0.11015 -0.253813 -0.298413 0.0906021 -0.940162 0.152373 0.320482 0.755938 0.218346 0.456692 -0.483237 -0.426059 -0.566743 0.553419 0.673599 0.327227 -0.31897 0.484704 -0.781043 -0.433756 -0.141073 0.183882 -0.491271 0.0282179 -0.341944 0.433303 0.712991 -0.801176 -0.336212 -0.131578 -0.180485 0.212082 -0.0971639
A17400028 -0.340099 -0.111796 0.208909 0.217011 0.0315274 0.0848955 0.449767 -0.66379 0.114806 0.0701863 -0.379706 0.00682534 -0.593994 0.0649696 -0.119269 0.095403 -0.151713 0.230272 -0.200876 -0.934457 0.212766 0.0340693 0.0691257 0.11725 0.497156 -0.243852 -0.0580877 -0.178815 -0.237565 -0.1491 0.446131 0.253841 -0.0587363 -0.331959 0.0747901 -0.303867 -0.40468 -0.421292 -0.0916718 -0.27932 0.215714 0.0623315 -0.101954 0.399906 -0.426098 -0.264556 0.185518 -0.123886 -0.0977396 0.354837
A28390207 -0.86867 -0.0186087 0.302374 -0.031278 -0.372997 0.27449 0.131687 -0.57169 -0.0570288 0.209738 0.119957 0.409401 -0.562999 -0.192896 0.100697 0.506004 -0.109546 0.415933 -0.144239 -0.0909097 0.141014 -0.774135 0.248017 0.0606301 0.765312 -0.0562398 -0.0555409 -0.170175 -0.0480018 -0.551757 0.622774 0.206867 -0.0408396 -0.237913 0.315802 -0.342503 -0.442011 -0.4211 -0.225116 -0.385077 0.424811 -0.592914 -0.0164388 0.57906 -0.429153 -0.519575 0.066224 -0.385701 -0.293276 0.243856
A12093264 -0.618903 -0.119921 0.737607 -0.544344 -0.13819 -0.163398 -0.0784739 -0.754477 -0.391189 -0.0086312 0.249014 0.058377 -0.570944 0.364344 0.413247 0.264157 -0.127674 0.961598 -0.0196314 -0.608577 0.692436 -0.986664 0.48651 -0.110653 0.82418 0.0636954 0.182542 -0.33734 -0.278348 -0.533283 0.0491071 0.734041 0.504209 0.0922676 0.35168 0.0191193 -0.516999 0.0241515 0.00431571 -0.480092 0.0210814 -0.494887 0.433165 0.720099 -0.255066 -0.988837 0.174645 0.314625 0.154933 0.274622
A22791523 -0.253037 0.031446 0.346453 -0.164523 -0.256479 0.316344 0.283992 -0.366951 -0.0222436 0.246391 -0.188524 0.695052 -0.37653 0.28855 -0.03195 -0.171187 -0.642206 0.362685 -0.0276979 -0.477016 0.454873 -0.486606 -0.114035 -0.198584 0.607841 -0.23546 -0.184324 -0.359746 -0.0256224 -0.296413 0.0861942 0.495018 -0.173084 -0.454168 -0.160734 -0.580686 -0.415072 -0.205069 -0.0642421 -0.377087 0.493423 0.133701 0.128021 0.208367 -0.503296 -0.434584 0.086115 -0.0715849 -0.00253495 0.375276
A17001869 -0.282214 -0.0580897 0.184066 -0.3805 0.116713 0.0595418 0.0683906 -0.649887 0.208922 0.11867 -0.0852447 0.261739 -0.395169 0.0563917 0.554752 0.168468 -0.704017 0.195919 -0.107213 -0.221876 -0.00648868 -0.880538 0.358773 -0.132794 1.06869 -0.490142 0.347492 -0.799358 0.130381 -0.531766 0.136902 0.260198 0.152661 -0.110738 -0.0260547 -0.0105513 -0.238338 -0.274414 0.075632 -0.495941 0.162434 -0.0845991 -0.0888725 0.718461 -0.456443 -0.619081 0.0779533 0.30909 0.0667021 0.179949
A20042298 -0.327946 0.34464 0.50534 0.0281708 -0.401432 -0.172985 -0.157102 -0.421306 -0.0664087 0.047596 -0.412572 0.317068 -0.400636 0.442844 0.0190934 0.3439 -0.249663 0.541289 -0.236859 -0.730373 -0.000133381 -0.376406 -0.151145 0.17197 0.772111 -0.227239 0.317487 -0.18499 0.115071 -0.691753 0.25362 0.0506383 0.202459 -0.329499 0.440906 0.0877289 -0.123496 -0.0372665 0.421425 -0.537109 0.142267 -0.145164 0.0100175 0.774265 -0.17429 -0.361043 0.211578 0.0243309 -0.108932 -0.0700292
A0174613 -0.107059 0.00267058 0.575694 -0.414416 -0.253711 0.292739 -0.177116 -0.309514 0.00677417 0.203144 0.142437 0.330575 -0.666598 0.10668 -0.0199602 -0.220615 -0.237497 0.279482 0.0841013 -0.102549 0.365942 -0.862784 0.0330264 -0.457361 0.327754 0.307229 0.0814703 -0.446227 0.17344 -0.788589 0.481389 0.27271 0.287019 0.00714407 0.1843 -0.384895 -0.268241 0.0399831 0.0643632 -0.380642 -0.0143004 0.26403 -0.283388 0.514749 -0.753572 -0.785921 0.310739 -0.122344 0.137725 -0.224063
A12989634 0.160078 -0.10534 0.422378 0.13354 -0.243172 -0.117109 -0.206285 -0.940647 0.0420092 -0.116869 -0.184949 0.329898 -0.615676 0.101876 0.0677983 0.313686 -0.846376 -0.0765985 -0.0649983 -0.590071 0.503718 -0.74059 0.307481 0.0181287 0.860521 0.370452 0.401133 -0.418464 0.125509 -0.41111 0.751488 0.556472 0.386395 -0.0918897 0.287038 -0.130024 0.161623 -0.196839 -0.469968 -0.238133 0.0403366 -0.736426 0.0384171 0.65041 -0.568348 -0.8835 0.667975 -0.269219 -0.209135 -0.367221
A0161327 -0.0210794 0.394071 0.498682 -0.26779 -0.507351 0.0906703 -0.693887 -0.670527 0.357163 0.0826378 0.0182012 0.526832 -0.588774 -0.190194 -0.44197 0.422965 -0.500143 0.141424 -0.365049 -0.773407 -0.0233534 -1.02332 -0.0786526 -0.213904 0.958772 -0.0457922 0.137097 -0.743883 -0.172388 -0.528176 0.380855 0.365241 0.12949 -0.043018 0.503942 -0.727587 -0.532143 -0.00489296 -0.0208039 -0.105092 0.0660405 0.159289 0.105389 0.41758 -0.432922 -0.551351 0.232856 0.202513 -0.0149728 0.229566
A2785342 -0.257034 0.136423 0.629757 0.0185378 -0.105255 -0.132207 -0.0502366 -0.849133 0.234726 -0.163169 -0.315325 0.337177 -0.619496 0.0792283 -0.402982 0.179034 -0.806112 0.335589 -0.144532 -0.443656 0.280964 -0.799796 0.421225 0.160129 0.889113 -0.00996268 0.105258 -0.569327 0.0969888 -0.692142 0.364558 0.00591515 -0.00525731 0.0705569 0.1081 -0.340825 -0.0150041 -0.232603 -0.019012 -0.25589 0.0822897 -0.187816 0.0936325 0.662799 -0.251295 -0.892529 0.598204 0.193075 -0.172605 0.113133
A12074597 -0.83978 -0.197881 0.382022 -0.4492 -0.0440297 0.136343 0.10025 -0.484043 0.0816501 -0.125227 -0.000928808 0.0619478 -0.475773 0.245061 -0.115143 0.256872 -0.982932 0.772214 -0.607983 -0.143104 0.278454 -0.702911 0.485678 -0.473179 0.699503 -0.285129 0.580664 -0.741463 -0.123379 -0.26634 0.482182 0.536717 -0.40228 -0.135538 0.42525 -0.531131 -0.653171 -0.472248 0.124846 -0.318049 0.385073 -0.0407372 0.103559 0.451733 -0.625907 -0.673443 -0.154048 0.259977 0.25809 -0.141527
A6819250 -0.805038 0.0734073 0.491199 -0.39221 0.185249 -0.0782165 0.111645 -0.656542 -0.135984 -0.109824 0.224016 0.346662 -0.538922 0.168875 -0.129474 0.0579469 -0.653553 0.118537 -0.221176 -0.48987 0.42687 -0.974637 0.276265 -0.100772 0.76396 0.023089 -0.193596 -0.877392 0.0406982 -0.359125 0.117865 0.504413 -0.0301874 0.437227 0.507458 -0.332046 -0.826127 -0.378445 -0.160095 -0.255677 -0.03712 -0.252674 0.0498698 0.534713 -0.60044 -0.958797 -0.260664 0.0472967 0.362667 -0.266788
A2023904 -0.241793 -0.0179577 0.173411 0.271193 -0.297706 0.46892 0.112074 -0.111032 0.107577 0.27952 -0.141141 -0.10561 -0.478397 0.342945 0.248006 0.0684603 -0.0163298 0.243461 0.209921 -0.331762 -0.0132353 -0.153405 -0.160409 -0.156565 0.34602 -0.379295 0.301726 -0.141901 0.171285 -0.136487 0.349147 0.222312 0.103241 -0.48388 -0.443539 -0.0229398 0.132551 -0.1938 0.102152 0.160143 -0.166199 0.219247 -0.539801 0.254663 -0.16226 -0.0908247 0.48579 -0.257153 -0.218271 0.0673865
A1328269 -0.369373 0.432799 0.523658 -0.355235 -0.0914646 0.183916 -0.106972 -0.402709 0.390942 -0.224554 -0.122004 0.200724 -0.734159 0.156721 0.406913 0.517671 -0.371994 0.41154 0.253375 -0.231418 0.25641 -0.679377 0.123207 0.19689 0.600735 -0.307982 0.154082 -0.733606 0.137881 -0.968199 0.39557 0.464944 -0.093315 -0.240162 0.520468 -0.0496939 -0.637396 -0.519138 0.0754878 -0.329801 0.0876429 -0.0837261 0.165272 0.318001 -0.502523 -0.696495 -0.216104 0.0955558 0.221886 0.10917
A18903748 -0.437832 0.112996 0.31617 0.0958138 -0.440142 0.074277 0.478039 -0.582439 -0.148403 0.0450278 -0.138122 0.0285839 -0.615671 0.19878 -0.0814244 -0.0698589 -0.306791 0.514802 -0.258507 -0.397581 0.378412 -0.53533 -0.0451406 -0.132327 0.712017 -0.145809 -0.0805276 -0.148774 -0.263242 -0.209994 0.756756 0.200408 -0.117456 -0.272193 -0.0924518 -0.606919 0.0198546 -0.159041 -0.203531 -0.570558 0.233257 0.0354884 -0.0767271 0.674258 -0.367732 -0.57497 0.156615 -0.275173 0.107842 0.2755
A0160034 -0.0689542 0.394332 0.090854 -0.133326 -0.185788 0.0990168 -0.296064 -0.719676 0.201712 -0.116494 -0.126373 0.0578391 -0.513473 -0.0935903 0.534499 -0.022188 -0.915169 0.0517405 -0.103533 -0.584373 -0.100534 -1.03289 0.41047 -0.0342238 1.15209 -0.251871 -0.0619295 -0.702762 -0.177088 -0.358983 0.254383 0.191851 -0.117182 0.145998 -0.0412558 -0.313763 -0.279007 -0.379335 -0.00904141 -0.0831257 -0.0532716 -0.241855 -0.232902 0.704065 -0.450255 -0.848856 0.179508 0.108665 0.0594218 0.0795655
A2046747 0.166134 -0.203754 0.177124 0.27138 0.131883 0.0893902 0.181477 -0.138365 0.157736 -0.0154514 -0.255312 -0.271771 -0.60554 0.185006 -0.016795 0.240755 0.142285 0.0278961 -0.337115 -0.417326 -0.123924 -0.130931 0.0214477 0.270286 0.300955 -0.299988 0.216499 -0.427814 0.28229 -0.31941 0.179721 0.0852671 0.173745 -0.461765 -0.462478 0.125202 -0.0642304 -0.374702 0.225944 0.059092 -0.198495 0.154845 -0.789429 0.10574 -0.172015 0.0722012 0.498684 0.221024 0.286309 0.099327
A10913475 -0.0772232 -0.130945 0.219119 -0.139499 -0.0176857 0.426442 0.0760103 -0.100689 -0.0441141 -0.13233 -0.1964 0.152096 -0.36376 -0.195551 0.119046 0.0551133 -0.00297019 0.0350431 -0.296384 -0.235354 0.0844817 0.0885327 -0.274008 -0.087251 0.417337 -0.055402 -0.146161 -0.533944 0.312849 0.19066 0.0399881 0.443209 0.350816 -0.464062 -0.53785 -0.0417315 0.13875 -0.356266 0.26083 0.150616 0.168676 0.0287029 -0.652528 -0.084326 -0.115247 -0.20685 0.388495 -0.357903 -0.0801209 -0.159895
A24836252 -0.115232 0.0959145 0.404773 0.0760196 -0.627016 -0.270095 0.259916 -0.297925 -0.143142 0.00525795 -0.103411 0.263995 -0.26469 0.550317 0.0772847 0.167272 -0.793439 0.316442 -0.333887 -0.504393 -0.0410975 -1.23775 0.179028 -0.0598432 0.977749 -0.180634 -0.0813276 -0.713007 -0.153463 -0.610855 0.321651 0.708363 -0.0498281 -0.0954828 0.250766 -0.276832 -0.0266709 -0.368484 0.190699 -0.162323 -0.123035 -0.395265 0.149319 0.648521 -0.287093 -0.734034 0.432297 0.265429 0.51666 -0.106083
A17397029 0.0446021 0.208062 0.293396 -0.131606 -0.343333 0.0991489 0.0541157 -0.793157 0.0821482 0.176739 0.304 0.416217 -0.618566 0.353423 0.134026 -0.0427424 -0.250992 0.385209 0.324927 -0.643653 0.336806 -0.583735 0.107608 -0.369271 0.565361 0.0194899 -0.0531442 -0.490838 0.416307 -0.751338 0.316698 0.289129 0.516969 -0.326068 0.28645 -0.482776 -0.1419 -0.307976 -0.194073 -0.571741 0.203753 0.266048 0.41331 0.164647 -0.479808 -0.799661 0.730121 0.207355 -0.198953 0.002764
A0175610 -0.154959 0.179889 0.612119 -0.0729047 -0.185108 -0.255475 0.134579 -0.351768 0.302969 -0.0232726 0.276459 0.268718 -0.599207 0.36511 0.177164 0.171727 -0.546268 -0.116399 0.241883 -0.415015 0.119951 -0.61633 0.240909 -0.199002 0.638101 -0.176477 0.324438 -0.705097 0.138456 -0.638105 0.157045 -0.0499527 -0.252764 -0.391438 -0.0435789 -0.438406 -0.15241 -0.119618 0.280754 -0.0751018 0.123551 0.0296785 -0.187484 0.204451 -0.238785 -0.0103366 0.285381 -0.0993869 -0.117287 0.075117
A1935167 0.0506128 0.0725916 0.0716293 0.0597995 0.00597801 0.1587 0.152334 -0.011242 -0.0455204 0.522595 -0.298986 -0.0829858 -0.458705 -0.148333 -0.0352119 0.0652908 0.331315 -0.16682 -0.480495 -0.451052 0.0442054 0.483964 -0.0788865 0.177791 0.119605 -0.30149 0.143558 -0.420866 -0.130606 -0.650192 0.252111 0.343867 0.245166 -0.385795 -0.290103 -0.159412 -0.212643 -0.340168 0.0262667 -0.223695 -0.349332 0.195878 -0.708755 0.419451 -0.535572 -0.00105726 -0.075416 -0.0178698 0.0675257 0.114167
A1648639 0.387282 0.174152 0.323018 -0.165068 0.00736161 0.148662 -0.0411797 0.106312 0.0818229 0.359832 -0.585561 0.458679 -0.0829165 0.0157507 -0.219351 -0.0220645 -0.238557 0.363081 0.232759 -0.584046 0.166318 -0.041984 -0.212919 -0.113027 0.250254 -0.0468009 0.126021 -0.551823 0.00781161 -0.580404 0.219912 0.354225 0.0931827 -0.596924 -0.0766013 -0.346078 -0.130817 -0.562482 0.117106 -0.173844 -0.159062 0.146375 -0.254902 0.130118 -0.18209 -0.480729 0.207097 0.1005 0.246651 -0.292689
A1339075 -0.665756 0.573275 0.547117 -0.411234 -0.301673 0.130185 -0.0411217 -0.779401 -0.21551 -0.432346 -0.0576017 0.447103 -0.461017 0.288931 0.356651 0.224277 -0.377518 0.414384 -0.00746185 -0.258241 -0.0565566 -1.01276 0.518979 -0.119351 0.683677 -0.242552 0.0915081 -0.284371 -0.206631 -0.495857 0.266108 0.711352 0.0775674 -0.282468 0.153974 -0.454228 -0.0326529 0.0637079 -0.166251 -0.460224 -0.287205 -0.31214 0.381337 0.632907 -0.40006 -1.00062 0.361096 0.584351 -0.115267 0.0195273
A0230093 -0.4525 0.267259 0.489171 0.00103046 -0.19692 0.0486682 -0.261903 -0.818941 0.162736 0.206558 0.14142 0.611451 -0.585444 0.0632683 0.340148 0.144761 -0.756359 0.318637 -0.0339184 -0.647131 0.382856 -1.05852 -0.0497147 -0.24373 1.09762 0.0529213 0.159531 -0.417851 -0.727214 -0.604898 0.329662 0.174451 0.39551 -0.222057 0.133661 -0.477336 -0.109322 -0.144834 -0.352527 -0.0818358 -0.100537 -0.0152634 0.215441 0.57086 -0.382202 -0.568595 0.169493 0.0473575 0.233512 -0.110862
A27810685 -0.17103 0.329276 -0.180754 0.0963927 -0.0860188 0.371915 0.341367 -0.433399 -0.0838682 0.0551682 -0.382297 -0.299484 -0.337371 -0.291444 0.0929282 -0.142443 0.26741 0.0615403 0.282539 -0.69155 -0.000127673 0.0113841 0.0375028 -0.184903 0.244401 -0.362125 -0.0164875 -0.192437 0.088878 0.132423 0.492516 0.608218 0.413737 -0.395106 -0.149821 -0.347697 0.203074 -0.106043 0.204158 -0.0657205 0.0173732 -0.0480676 -0.24222 0.417012 -0.185129 -0.0467731 0.256907 -0.488726 -0.156664 0.0158141
A16481082 -0.0232795 0.161682 0.360216 -0.286444 -0.449232 -0.256646 0.0522427 -0.457503 0.0654276 -0.0451385 -0.0573196 0.0435624 -0.670667 0.235274 -0.384717 -0.113225 -0.686185 0.0397292 0.246889 -0.645344 0.377207 -0.795386 0.360181 -0.106928 0.696548 0.0421091 -0.0690536 -0.492946 -0.0583164 -0.597453 0.971091 0.669921 0.426375 0.037454 0.351202 -0.00185144 -0.535623 -0.179502 -0.115522 -0.313932 -0.17828 -0.220417 0.14015 0.672013 -0.369988 -0.87858 -0.0574673 0.111082 0.17639 0.13642
A20044300 -0.492324 0.486068 0.193891 0.278205 -0.12794 0.311299 -0.167535 -0.574097 -0.421658 -0.0104332 -0.21608 0.331008 -0.605181 0.272742 0.0555016 0.263639 -0.468282 0.638611 0.00363366 -0.629351 0.209004 -1.00993 0.210287 -0.0762724 0.892499 0.119362 0.630322 -0.487113 -0.66229 -0.8109 -0.0915281 0.2513 0.266281 -0.413272 0.173759 0.13195 -0.0399208 0.0210192 -0.268731 -0.211333 -0.109457 -0.227699 0.0544232 1.19803 -0.337327 -0.437946 -0.170955 0.0624117 0.0176242 0.106817
A17402857 -0.61961 0.0575043 0.56252 -0.485433 0.121042 -0.450556 -0.165329 -0.614903 0.398712 0.105974 -0.123442 0.14679 -0.336783 0.183895 0.189331 0.321293 -1.00457 0.612419 -0.261659 -0.219248 0.0338055 -0.389728 0.340662 0.00789269 0.725271 -0.18393 0.461593 -0.449821 -0.271039 -0.287318 0.644791 0.234019 -0.237079 0.0170355 0.211378 -0.299749 -0.251201 -0.504201 0.0996726 -0.434364 0.214556 -0.391147 0.146548 0.459907 -0.507333 -0.524678 -0.0831657 0.151758 0.411417 -0.235157
A2296892 -0.240771 -0.191853 0.389813 0.0100008 -0.0881703 -0.178178 -0.0412661 -0.313051 0.180391 0.296392 0.0310082 0.042199 -0.339902 0.308027 0.177999 -0.057122 -0.415298 -0.111938 -0.0676346 -0.626458 0.479441 -0.358357 0.211186 -0.269618 0.442362 -0.531235 0.0207271 -0.712735 0.122768 -0.783564 0.234951 0.253995 -0.0896696 -0.248694 -0.0670938 -0.284551 -0.255025 -0.22853 0.0959771 -0.254004 -0.177135 -0.0999421 0.115975 0.588511 -0.592356 -0.315833 0.0939984 -0.0123554 0.144692 0.0526456
A1912120 -0.924154 0.199304 0.115266 -0.186671 -0.305781 -0.25834 0.0313782 -0.761004 -0.0279053 0.0940701 -0.15577 0.47091 -0.342137 0.174539 -0.0615531 0.818384 -0.239704 0.534247 -0.253093 -0.471884 -0.234741 -0.428938 0.245802 0.0533635 0.844076 0.180813 0.284023 -0.136969 -0.183731 -0.57509 0.508076 0.363968 0.186003 -0.0123034 0.246042 -0.0799649 -0.319496 -0.228792 0.256665 -0.698214 0.170094 -0.390337 0.41938 0.647607 -0.301914 -0.210821 0.0539595 -0.12773 -0.195967 -0.148194
A1351553 -0.592102 -0.252043 0.401471 -0.428723 0.21094 0.0758384 -0.0553715 -0.273096 0.0572539 0.157515 -0.0869031 0.412906 -0.38038 0.16874 -0.176815 0.456815 -0.504594 0.762676 0.0918523 -0.321463 0.421113 -0.89178 0.308565 -0.41583 0.534221 -0.0427139 0.932624 -0.437118 -0.677366 -0.470927 0.144204 0.316329 -0.0229723 -0.35789 0.452402 -0.505144 -0.245642 -0.451174 -0.0694741 0.070002 0.162021 0.0584493 0.09033 0.454689 -0.539972 -0.616207 -0.12764 0.198691 0.103039 -0.106564
A24122733 -0.85687 0.0120638 0.297905 -0.110499 -0.333602 0.213137 -0.103347 -0.338685 -0.476166 -0.0535719 0.425516 0.670497 -0.611643 0.315375 0.0732959 0.308533 -0.482398 0.277806 -0.119024 -0.275083 0.483107 -0.909359 0.629054 -0.13188 1.51674 0.406898 0.587418 -0.641238 0.0379549 -0.937923 0.592837 0.0208016 -0.0861568 0.567937 0.390158 -0.0452285 -0.34112 0.220766 -0.350177 -0.439565 -0.400502 0.011237 0.761258 0.755977 -0.774239 -1.22572 0.154773 -0.0783209 -0.0821072 -0.330177
A13392061 -0.29681 0.20309 0.368259 -0.526888 -0.18323 0.102268 -0.0263318 -0.346378 0.0878945 -0.0999347 0.116576 0.487129 -0.110814 0.140859 -0.00305025 0.280683 -0.38906 0.11283 -0.190231 -0.0186007 0.261431 -0.948667 -0.289006 -0.0620527 0.597668 -0.393022 0.0997793 -0.127562 -0.28252 -0.530922 0.518097 0.0977803 0.15278 -0.241683 0.102809 -0.735871 -0.25892 -0.0291279 -0.0387954 -0.0820521 0.0539712 -0.210711 -0.0692546 0.473392 -0.401148 -0.350537 -0.0473138 -0.192348 0.0841398 0.152837
A2045746 -0.363257 -0.0387488 0.151805 -0.408265 -0.0475695 -0.208556 -0.109027 -0.339284 -0.0551269 -0.0076191 0.123059 0.535437 -0.274302 0.414377 0.320611 0.414806 -0.100396 0.164024 -0.485565 -0.452079 0.265667 -0.733203 0.0380104 -0.0217398 0.972665 -0.16304 0.0484927 -0.235183 -0.167673 -0.42443 0.429842 0.0548115 -0.276863 -0.00985995 0.10536 -0.203272 -0.339036 -0.372591 0.0450081 -0.630128 -0.0406606 0.0317799 0.378346 0.25091 -0.50021 -0.584855 0.278512 0.264833 0.316525 0.0841271
A2331000 -0.652259 0.576877 0.571329 -0.478855 -0.146492 -0.248682 -0.0390685 -0.643967 -0.211667 0.121133 -0.286215 -0.0543257 -0.479698 -0.235739 0.214589 0.380368 -0.298654 0.649137 -0.340551 -0.0827942 0.529198 -1.19069 0.359313 0.278485 1.24028 0.232508 0.445289 -0.253722 0.133546 -0.516173 0.293567 0.659259 -0.0845077 0.172873 0.231971 -0.544328 -0.637195 0.300749 -0.0650988 -0.19476 0.243117 -0.38699 0.359107 0.64676 -0.81644 -1.04868 0.43733 0.0635098 0.133955 0.489866
A1007943 -0.699365 -0.174446 0.124452 -0.128508 0.121491 -0.109598 -0.11527 -0.117345 -0.289408 -0.291032 -0.502843 0.392203 -0.99638 0.168542 -0.0937024 0.321788 -0.813443 0.525386 -0.319619 -0.527253 0.265277 -1.06616 0.471446 -0.118748 0.263199 0.179967 0.202593 -1.26107 -0.0790622 -0.921345 0.182565 0.436837 0.193442 0.00200992 0.65841 -0.510642 -0.375344 -0.423249 0.222833 -0.470285 0.0135345 -0.440898 0.915626 0.618797 -0.555425 -0.998097 0.845798 0.0883324 -0.35855 0.294138
A0303331 -0.20096 0.0800345 0.344471 -0.241962 -0.0761636 -0.258753 -0.395556 -0.544484 -0.254289 0.175445 0.0299062 -0.0476781 -0.45879 0.468847 0.341378 0.320661 -0.58828 -0.14746 0.115973 -0.273043 0.101731 -0.693939 0.564737 -0.135797 0.835283 -0.0673856 0.391942 -0.53012 -0.0325292 -0.832805 0.631527 0.430286 0.0146666 -0.0514495 0.250941 -0.0819123 -0.213523 -0.16611 -0.544052 -0.273653 0.0406504 -0.673177 -0.02901 0.0502815 -0.285649 -0.415368 0.689211 -0.145987 -0.0731148 -0.164379
A1913246 -0.666128 -0.0415937 0.434974 -0.346969 0.0445455 0.0815479 0.095538 -0.437682 -0.0998138 0.327387 -0.0798981 0.424908 -0.640111 0.263507 -0.191372 0.35066 0.104205 0.552738 -0.160458 0.00091498 0.403602 -0.875573 0.0184458 -0.230195 0.495967 0.189742 0.0303608 -0.380057 -0.173466 -0.518674 0.342183 0.625373 0.210339 -0.360784 0.558839 -0.638196 -0.218763 0.0897507 0.294956 -0.244814 0.364117 0.176935 -0.290235 0.226662 -0.625282 -0.523952 0.230263 0.148266 0.106392 -0.351069
A1627244 -0.563489 0.292052 0.255401 -0.189048 0.140662 0.0866114 0.632479 -0.576932 -0.247622 0.235001 0.543705 0.184158 -0.941679 -0.206967 0.431666 0.0125555 -0.35128 0.292742 -0.299952 -0.506682 0.412318 -0.716014 0.512351 0.202725 0.458618 -0.33907 0.0583505 -0.174404 -0.0761928 -0.556353 0.573423 0.371291 0.141361 -0.110862 0.0932783 -0.77881 -0.116096 -0.299538 0.113434 -0.484383 0.185245 -0.31855 0.447241 0.417937 -0.709393 -0.228497 0.330989 0.0784193 0.009777 -0.0286814
A1327631 -0.276324 -0.0521421 0.496342 -0.273725 -0.500786 -0.161028 -0.326087 -0.728091 -0.111196 0.213658 0.283614 0.378006 -0.554744 0.188661 0.447174 0.227194 -0.478865 0.39671 0.0253532 -0.616212 0.265455 -0.498477 -0.119179 0.0780392 1.27472 -0.0378629 -0.476335 -0.677312 0.181896 -0.298839 0.28615 0.298783 0.234295 0.0629694 0.392281 -0.36589 -0.24486 -0.243122 0.0182827 -0.471593 0.0490406 -0.195766 0.0589613 0.634093 -0.533029 -0.887595 0.497909 0.0657325 -0.652244 0.0560589
A2403970 -0.292247 -0.0618568 0.316835 -0.712759 -0.205801 0.0803956 -0.086215 -0.499365 0.120628 -0.279945 -0.496269 -0.040281 -0.570966 0.132011 -0.173626 0.134727 -0.664536 -0.0284868 0.051209 -0.371837 0.195536 -0.834516 0.0752798 0.111975 0.74117 -0.0310748 0.185134 -0.578156 -0.176218 -1.22766 0.692538 0.373362 0.0572682 0.00813958 0.370915 -0.358121 -0.545957 -0.331981 -0.490534 0.00355725 -0.122834 0.0660439 0.264197 0.492294 -0.30651 -0.601071 0.306583 0.305103 0.20647 -0.0551315
A3840088 -0.397805 0.142603 0.397982 -0.572771 -0.136064 -0.0143472 -0.0360622 -0.63581 0.305541 -0.0835779 0.18838 -0.263643 -0.726989 0.315582 0.1617 0.67159 -0.452282 0.555724 -0.269643 -0.249395 0.662936 -1.07513 0.15951 -0.113042 0.71633 0.0735224 0.108924 -0.325172 -0.142719 -0.902432 0.0931198 0.473536 0.0170856 -0.400102 0.0674074 -0.0652166 -0.681895 -0.269447 -0.145921 -0.00574503 -0.504275 -0.192468 0.0534431 0.358649 -0.342293 -0.488539 0.196982 0.329165 -0.303563 0.191184
A24307394 -0.197988 0.128566 0.60127 0.00566935 0.292105 0.0410088 0.185124 -0.593749 0.100335 -0.206804 0.265717 0.177769 -0.822711 -0.071016 0.334775 0.0671219 -0.292791 0.403869 -0.659753 -0.378165 0.370001 -0.867745 0.332651 0.201311 0.669744 0.331689 0.292863 -0.385381 -0.183638 -0.652313 0.3491 0.32107 -0.239807 -0.398922 -0.0239635 -0.0319484 0.0442451 -0.157622 0.213227 -0.17177 0.023008 -0.142599 -0.208315 0.6651 -0.135343 -0.426077 0.3099 0.157664 0.205956 -0.0241105
A2404658 -0.079353 0.30141 0.161764 -0.510476 -0.160465 0.239889 -0.520315 -0.695044 0.0706743 -0.280028 -0.226678 0.63587 -0.550411 -0.230666 -0.204418 0.212735 -0.217624 0.0776533 -0.0743805 -0.73508 0.00500179 -1.05433 0.192982 0.0181835 0.72581 0.261178 0.0137334 -0.756842 -0.151716 -0.636593 0.443341 0.394742 -0.176216 0.191167 0.258139 -0.424403 -0.314748 -0.224352 -0.5324 -0.0380466 0.153058 0.280663 0.215904 0.479059 -0.451995 -0.784643 0.402541 0.325653 0.137278 -0.0185537
A6817339 0.015149 0.133155 0.202564 -0.0998224 -0.102475 0.482635 0.0218421 -0.418889 0.0818049 0.363062 0.207728 -0.201835 -0.539753 0.0436236 -0.479473 0.228807 -0.311614 0.73873 0.405346 -0.803208 0.573867 -0.516193 0.0692858 0.197954 0.633868 -0.405334 -0.173143 -0.276378 0.180275 -0.196125 0.382893 0.134859 -0.369954 -0.0173924 -0.0845698 -0.33139 -0.109654 -0.0986563 0.219175 0.025566 0.0932247 0.124393 -0.180665 0.293144 -0.697254 -0.0393632 0.295422 0.269567 -0.0821389 -0.046049
